0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	3933
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	3933
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	3933
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	3933
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	3933
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	831
0	3933
0	831
